Customer_ID,Age,Income_Level,Number_of_Subscriptions,Avg_Usage_Hours_Per_Week,App_Switch_Frequency,Discount_Used,Customer_Support_Interactions,Payment_Mode,Tenure_Months,Device_Type,Satisfaction_Score,Monthly_Total_Spend,Will_Cancel_Next_3_Months
15301,54,Low,10,0.6,7,0,5,Debit Card,41,Android,7,447.56,0
15302,25,Low,6,5.0,13,0,8,Debit Card,10,Android,9,288.53,0
15303,44,Medium,2,8.8,3,0,8,Credit Card,37,iOS,7,353.12,0
15304,64,Low,5,6.0,3,0,2,Credit Card,37,Android,6,451.5,0
15305,52,Medium,4,7.2,2,0,6,Credit Card,17,Android,3,308.33,0
15306,23,Medium,12,8.1,11,0,8,Credit Card,20,Android,3,837.79,1
15307,62,Medium,6,7.1,8,0,2,Credit Card,42,Android,4,379.14,0
15308,61,Medium,2,3.9,3,0,9,Debit Card,6,Android,3,452.73,1
15309,36,High,4,10.5,1,1,4,Wallet,16,Android,6,526.24,0
15310,35,Low,8,10.5,10,1,0,Wallet,44,iOS,3,298.91,1
15311,18,Medium,1,12.7,13,0,8,Wallet,40,Android,5,194.53,0
15312,42,High,3,2.3,0,0,9,UPI,31,iOS,5,668.17,0
15313,44,High,4,10.3,11,1,0,Wallet,36,iOS,7,806.1,0
15314,24,Medium,2,5.4,0,0,3,Debit Card,2,Android,1,289.0,0
15315,61,Medium,12,7.6,7,1,3,Credit Card,33,Android,10,983.01,0
15316,59,Low,2,6.0,12,0,7,UPI,11,Android,1,257.84,1
15317,46,Low,6,5.1,12,1,4,UPI,34,Android,4,400.53,0
15318,48,Medium,6,9.9,0,0,2,UPI,40,Android,3,509.49,0
15319,61,Low,3,13.0,4,1,0,Debit Card,14,Android,10,248.08,0
15320,60,High,8,13.9,12,0,0,UPI,13,Android,3,1066.26,1
15321,53,Medium,12,11.1,12,1,3,UPI,42,Android,7,741.82,0
15322,36,Low,3,4.7,7,0,6,Credit Card,24,Web,9,158.09,0
15323,23,Low,2,7.6,13,0,7,Debit Card,13,Android,1,233.61,1
15324,42,Medium,5,7.8,6,0,0,Debit Card,8,Android,8,559.28,0
15325,48,Low,7,9.6,6,1,7,UPI,34,Android,4,286.65,1
15326,26,Medium,1,10.2,13,1,4,UPI,14,Android,3,276.86,0
15327,37,High,2,6.6,7,1,5,Wallet,18,iOS,5,411.41,0
15328,27,High,2,11.8,10,1,7,Wallet,30,Android,10,368.15,0
15329,54,Medium,8,15.1,2,0,9,Debit Card,27,Android,9,595.2,0
15330,44,High,10,9.1,4,0,0,UPI,40,Android,5,1209.85,0
15331,30,Medium,6,6.3,1,1,0,Debit Card,30,Android,2,551.52,0
15332,58,Medium,4,11.2,4,0,7,Debit Card,5,iOS,6,495.5,0
15333,19,Medium,4,11.3,12,1,7,UPI,21,Android,5,176.55,0
15334,38,Low,5,10.1,4,0,3,Credit Card,15,Web,8,153.96,0
15335,50,Low,3,8.0,1,1,4,Credit Card,16,Android,2,-17.57,0
15336,41,Medium,12,12.2,9,0,8,Credit Card,1,iOS,5,1102.44,1
15337,61,High,4,5.1,13,1,1,Credit Card,17,Android,8,588.69,0
15338,59,Medium,12,7.8,12,0,0,Debit Card,30,Android,9,1044.88,0
15339,51,Medium,4,13.7,11,1,6,Credit Card,8,Android,8,256.54,0
15340,26,Medium,7,7.9,5,1,9,Credit Card,10,iOS,4,673.46,1
15341,19,Medium,7,8.1,0,0,3,Debit Card,19,Android,6,848.38,0
15342,47,Medium,1,8.7,7,1,6,Credit Card,19,Android,1,344.93,0
15343,39,High,12,5.3,10,0,2,UPI,20,Android,1,1469.26,1
15344,63,Medium,3,4.6,0,0,3,Credit Card,11,Android,3,428.06,0
15345,28,Low,9,6.4,2,0,9,Credit Card,32,Android,1,376.33,1
15346,60,Medium,6,7.4,14,0,7,Credit Card,32,Android,8,597.45,0
15347,34,Medium,6,11.5,13,1,0,UPI,12,Android,10,578.74,0
15348,53,Medium,4,8.8,0,0,6,UPI,13,Android,7,355.25,0
15349,30,Medium,10,12.6,13,0,6,UPI,22,iOS,2,880.95,1
15350,24,Medium,9,9.6,1,1,5,UPI,47,Android,2,672.61,0
15351,33,Low,12,10.6,6,0,0,Debit Card,45,Android,5,547.39,0
15352,50,Low,3,9.9,6,0,9,Credit Card,29,iOS,8,363.4,0
15353,62,Medium,8,12.8,12,0,3,Credit Card,36,Web,6,834.19,0
15354,18,Medium,6,8.2,10,0,7,Wallet,5,Android,8,652.94,0
15355,28,Low,12,8.3,4,0,1,UPI,25,iOS,10,552.07,0
15356,23,Medium,2,4.8,4,0,9,UPI,4,iOS,6,474.76,0
15357,37,High,3,10.7,13,0,1,Credit Card,36,iOS,2,502.18,0
15358,52,Low,1,6.5,6,0,4,Credit Card,25,iOS,1,165.39,0
15359,61,High,3,10.2,9,0,0,Credit Card,13,iOS,1,464.19,0
15360,54,High,4,8.6,10,1,7,UPI,3,Android,6,606.1,0
15361,58,High,6,4.6,14,1,9,UPI,9,Android,9,846.85,1
15362,43,High,10,8.3,11,0,3,Debit Card,46,Android,10,1177.62,0
15363,29,Medium,7,6.7,9,1,5,Wallet,24,Android,1,617.63,1
15364,47,Medium,3,3.7,4,0,5,Debit Card,36,iOS,6,314.32,0
15365,45,Medium,11,9.0,13,0,3,Debit Card,40,Web,7,738.42,0
15366,44,Low,7,13.1,7,0,4,Debit Card,35,iOS,4,509.89,0
15367,59,Low,4,5.1,2,0,5,Credit Card,4,Android,7,245.5,0
15368,36,Low,1,-0.0,1,0,0,Debit Card,8,iOS,6,400.3,0
15369,22,Low,1,14.1,9,1,5,Debit Card,10,Android,10,195.92,0
15370,22,Medium,8,3.2,3,0,6,Wallet,39,Android,6,517.79,1
15371,58,High,10,13.3,14,1,5,Debit Card,36,Android,3,1045.19,1
15372,44,High,7,12.0,6,0,3,Debit Card,10,Android,3,927.43,0
15373,45,Low,4,8.2,8,0,5,UPI,28,Android,2,234.27,0
15374,43,Low,1,6.1,2,1,1,UPI,38,iOS,9,504.76,0
15375,44,Medium,6,11.4,10,0,0,Wallet,1,Web,2,545.05,0
15376,59,Medium,11,8.5,2,0,5,Credit Card,24,Android,4,970.38,0
15377,38,High,12,13.5,10,0,0,Wallet,13,Android,8,1472.48,0
15378,18,Medium,11,9.6,6,0,9,UPI,20,Web,4,876.35,1
15379,45,Medium,10,13.3,0,1,3,Credit Card,42,iOS,10,802.9,0
15380,65,Low,7,10.4,6,0,5,Debit Card,45,Android,6,345.89,0
15381,32,Low,6,12.0,1,1,5,Debit Card,7,iOS,7,398.79,0
15382,34,Low,12,9.1,9,1,7,Debit Card,28,Android,4,576.31,1
15383,43,Medium,6,7.8,14,0,0,Wallet,13,Android,9,429.26,0
15384,37,High,8,6.7,13,0,0,Debit Card,11,iOS,2,772.58,1
15385,42,Low,6,5.3,0,1,7,UPI,7,Android,7,312.93,0
15386,30,Low,2,7.7,9,0,4,UPI,15,Android,6,280.28,0
15387,50,Medium,7,5.0,8,0,4,UPI,33,Android,6,553.94,0
15388,42,Low,10,6.8,0,0,9,Credit Card,32,iOS,3,605.13,1
15389,25,High,4,8.7,7,0,2,Credit Card,25,Android,9,528.05,0
15390,22,Low,11,9.6,9,1,9,Wallet,10,iOS,2,686.13,1
15391,23,High,11,12.1,13,0,9,Wallet,39,Android,8,1420.02,1
15392,40,High,3,8.8,14,0,8,Wallet,21,Android,5,444.86,0
15393,47,High,8,9.5,6,0,9,Credit Card,22,Android,5,964.29,0
15394,31,Low,10,7.4,14,0,7,Credit Card,12,Android,3,430.46,1
15395,40,Low,12,8.0,9,0,9,Debit Card,28,Android,3,563.94,1
15396,28,High,12,8.2,8,0,7,Debit Card,46,Android,7,1236.81,1
15397,48,High,5,14.3,11,0,2,UPI,1,Android,2,703.48,0
15398,23,Medium,4,9.3,4,1,8,Wallet,42,iOS,2,321.12,0
15399,28,Medium,11,4.4,2,0,4,Debit Card,38,Android,2,844.74,1
15400,30,Low,4,8.7,0,0,0,Wallet,22,Android,9,531.88,0
15401,29,High,5,5.5,1,0,1,UPI,45,Android,7,630.37,0
15402,19,Low,12,6.0,5,0,6,Credit Card,3,Android,1,467.09,1
15403,52,Low,4,8.2,7,1,0,Debit Card,5,Web,7,203.2,0
15404,53,Low,3,9.3,8,0,1,Debit Card,46,Android,8,323.62,0
15405,34,Medium,4,9.1,7,0,4,Debit Card,3,Android,5,480.21,0
15406,45,Low,10,6.0,1,0,4,Wallet,38,iOS,7,620.9,0
15407,45,Medium,5,3.4,0,0,5,Debit Card,28,iOS,7,730.36,0
15408,39,Medium,12,7.6,14,1,5,UPI,13,Android,9,801.12,0
15409,55,Low,2,7.8,9,0,8,Credit Card,18,Android,4,110.86,1
15410,24,Medium,7,7.7,3,0,6,Credit Card,45,iOS,3,558.12,1
15411,32,Low,5,8.6,13,1,7,UPI,44,iOS,10,323.1,0
15412,49,Low,9,6.7,14,0,4,UPI,16,iOS,1,420.39,1
15413,28,Medium,6,10.7,4,0,8,Debit Card,17,Android,8,516.88,0
15414,41,Medium,11,10.0,9,0,1,Credit Card,3,Android,4,864.6,1
15415,20,Low,1,10.5,5,0,6,Debit Card,15,Android,9,232.02,0
15416,47,High,9,12.4,3,0,1,Wallet,17,iOS,8,1218.93,0
15417,23,High,5,9.4,4,0,7,Debit Card,42,iOS,3,544.14,0
15418,19,Medium,9,8.2,14,1,4,Debit Card,33,Android,6,785.39,0
15419,31,Medium,1,7.7,7,1,7,Wallet,4,Android,2,257.72,0
15420,58,Low,2,10.1,9,1,4,Credit Card,28,iOS,8,277.46,0
15421,35,High,3,8.2,2,0,2,Wallet,41,iOS,4,612.68,0
15422,61,Medium,12,2.5,0,0,2,Debit Card,8,Android,5,835.59,0
15423,48,Low,5,6.2,8,0,5,Debit Card,42,iOS,9,449.27,0
15424,30,High,6,12.4,14,0,6,Debit Card,39,Android,4,639.0,1
15425,43,Medium,5,2.4,8,1,6,Debit Card,31,iOS,8,625.01,1
15426,61,Medium,1,9.0,14,1,2,UPI,33,Android,6,285.55,0
15427,29,Low,4,9.6,1,0,1,UPI,2,Android,5,413.75,0
15428,35,Low,6,7.7,2,1,4,Debit Card,4,Android,7,403.53,0
15429,26,High,4,6.0,7,0,2,Debit Card,6,Android,2,573.48,0
15430,38,Medium,4,4.8,2,0,6,Debit Card,33,Android,1,560.56,1
15431,65,Low,5,8.6,2,0,2,Debit Card,26,Android,10,475.3,0
15432,57,Medium,8,7.1,5,1,7,Debit Card,26,Android,5,707.36,0
15433,60,Medium,5,12.6,12,0,6,Debit Card,1,Android,5,517.0,0
15434,41,Low,7,9.4,5,0,7,Debit Card,12,iOS,4,546.84,1
15435,51,Medium,8,6.8,6,0,0,Credit Card,37,Android,9,528.37,0
15436,25,Medium,6,8.9,9,1,6,Credit Card,40,Android,5,709.84,0
15437,61,Low,6,6.0,3,0,3,UPI,44,iOS,2,519.86,0
15438,50,Low,2,7.4,4,0,8,UPI,44,Android,2,88.24,0
15439,40,Low,10,2.7,9,0,3,Debit Card,31,Android,2,397.52,1
15440,30,Medium,5,6.9,2,0,3,Credit Card,29,Web,9,516.85,0
15441,31,Medium,1,9.6,13,0,2,Wallet,17,Android,7,263.54,0
15442,31,Low,9,7.5,1,0,0,Debit Card,10,iOS,9,503.1,0
15443,33,Medium,7,10.7,2,1,2,Credit Card,4,Web,10,675.51,0
15444,55,Medium,2,11.8,11,0,9,Wallet,2,iOS,3,312.9,1
15445,56,Medium,6,10.2,2,1,4,Wallet,28,Web,2,342.04,0
15446,43,Low,10,14.0,12,1,9,Credit Card,39,iOS,9,269.31,1
15447,43,Medium,9,11.1,1,1,0,Debit Card,6,iOS,1,708.27,0
15448,18,Medium,12,8.1,0,1,1,Credit Card,33,Android,3,831.24,0
15449,49,Medium,5,7.4,10,0,0,Wallet,18,iOS,8,630.61,0
15450,32,Medium,3,6.8,2,0,7,Wallet,6,iOS,6,463.84,0
15451,38,Low,11,5.9,0,1,8,UPI,32,Web,1,432.81,1
15452,35,High,10,9.0,7,1,6,Debit Card,40,Android,2,1255.31,1
15453,47,High,11,6.9,4,0,0,Wallet,21,iOS,9,1435.01,0
15454,30,Medium,4,4.0,11,0,3,Credit Card,1,Web,7,356.22,0
15455,41,High,3,10.4,5,0,7,Debit Card,13,Android,2,659.47,0
15456,47,Medium,1,6.3,11,0,8,Credit Card,30,iOS,4,245.46,1
15457,19,Low,10,3.5,12,1,3,Wallet,4,Android,6,457.19,1
15458,36,Medium,11,11.3,9,0,1,Debit Card,6,iOS,5,1066.0,0
15459,64,High,7,11.5,6,0,1,UPI,44,Android,1,804.71,0
15460,61,Low,8,4.6,6,0,3,Wallet,32,Android,7,393.73,0
15461,64,Medium,2,6.4,3,1,7,Credit Card,18,iOS,1,509.5,0
15462,42,High,8,5.6,5,0,5,UPI,24,Android,7,935.71,0
15463,31,High,12,6.1,7,1,9,Credit Card,34,iOS,3,1378.78,1
15464,23,Low,9,1.8,5,1,7,Debit Card,40,iOS,4,420.4,1
15465,29,Low,7,6.7,6,1,1,Credit Card,9,Android,6,368.82,0
15466,37,Low,11,6.9,13,0,2,Credit Card,36,Android,8,457.67,0
15467,40,Medium,1,12.7,12,0,9,Credit Card,47,Android,8,217.61,0
15468,47,High,4,8.4,13,1,5,Debit Card,37,Android,2,724.65,0
15469,47,Medium,7,6.4,2,1,9,Credit Card,45,iOS,2,658.4,1
15470,55,High,6,8.7,13,0,0,UPI,5,Android,2,861.61,0
15471,47,Medium,11,4.0,8,0,5,Wallet,20,iOS,10,754.88,1
15472,58,Medium,8,8.2,9,0,5,UPI,31,Android,7,638.49,0
15473,47,Low,6,6.0,1,0,0,Credit Card,29,Android,2,79.9,0
15474,53,Low,10,8.4,13,0,2,Debit Card,35,Android,1,521.0,1
15475,51,Low,6,9.4,10,0,0,Wallet,11,Web,5,518.19,0
15476,33,Low,10,6.3,7,0,5,Wallet,31,Android,10,418.96,0
15477,41,Low,6,8.8,7,0,8,Credit Card,36,Android,10,331.93,0
15478,31,Low,7,5.9,11,0,5,Debit Card,1,Android,5,414.82,0
15479,43,Medium,5,4.8,1,0,5,UPI,47,Android,9,373.72,0
15480,25,Medium,12,10.7,8,1,1,Credit Card,18,Android,9,877.28,0
15481,31,Low,11,11.1,2,0,0,Credit Card,2,Android,9,522.0,0
15482,48,Medium,9,8.6,9,1,3,Credit Card,1,iOS,3,591.8,1
15483,19,Medium,7,10.3,14,1,8,UPI,25,iOS,4,381.72,1
15484,65,Medium,1,3.4,5,0,0,Wallet,3,Android,8,360.67,0
15485,21,Medium,11,10.5,10,1,6,UPI,24,Web,7,851.05,1
15486,18,Medium,12,12.3,3,0,2,UPI,47,iOS,1,809.16,0
15487,37,High,12,9.8,13,0,8,Debit Card,19,Android,4,1461.33,1
15488,31,Low,9,7.6,4,0,1,Wallet,44,Android,3,573.47,0
15489,57,Low,11,4.0,2,1,1,Credit Card,11,Android,5,414.81,0
15490,42,Low,6,9.6,11,0,6,Debit Card,43,Android,10,385.92,0
15491,42,Medium,11,9.7,9,1,7,Credit Card,20,iOS,3,871.13,1
15492,20,Medium,8,11.3,7,1,0,Debit Card,33,Android,4,927.64,0
15493,22,Medium,9,7.0,9,0,8,Debit Card,10,Android,6,707.59,1
15494,55,Low,11,6.3,11,0,6,UPI,9,Android,7,560.35,1
15495,43,Medium,11,5.7,9,0,2,Debit Card,20,Android,9,776.57,0
15496,57,Medium,2,5.2,7,1,6,Debit Card,25,iOS,7,296.68,0
15497,55,Low,2,9.5,6,0,5,Wallet,5,Android,2,352.05,0
15498,55,Medium,5,7.9,6,0,7,Wallet,22,iOS,1,505.52,0
15499,21,High,5,9.4,1,0,7,Debit Card,11,Web,9,554.31,0
15500,24,Medium,12,8.5,9,0,0,Wallet,45,iOS,2,810.71,1
15501,47,Low,10,6.8,11,0,3,Debit Card,25,Android,7,641.36,0
15502,47,High,10,5.4,5,0,1,Wallet,2,Android,4,1290.34,0
15503,36,Low,2,12.0,3,1,7,Wallet,37,Android,4,211.01,0
15504,56,Medium,10,8.7,10,1,7,Debit Card,19,Android,4,751.65,1
15505,52,Low,4,11.6,8,0,2,Credit Card,21,Android,4,494.16,0
15506,57,High,9,9.4,4,0,3,Debit Card,9,Android,9,1164.81,0
15507,50,Low,4,6.9,5,0,0,Debit Card,29,Android,9,319.19,0
15508,50,Low,1,6.8,6,0,3,Credit Card,25,Android,10,224.0,0
15509,31,High,5,5.6,13,0,4,Wallet,44,Android,5,923.46,0
15510,55,Medium,2,11.8,1,1,7,UPI,40,Android,6,232.26,0
15511,27,Medium,6,12.2,14,0,3,UPI,35,Android,6,616.2,0
15512,45,Low,1,7.1,0,0,4,UPI,8,Android,2,268.66,0
15513,31,Medium,7,10.0,14,1,2,Credit Card,24,iOS,9,586.61,0
15514,53,High,7,6.9,5,1,2,Debit Card,31,Android,5,789.78,0
15515,55,Medium,4,3.5,8,0,4,Debit Card,10,Android,2,412.85,1
15516,33,High,9,6.3,6,1,1,Credit Card,27,Android,4,1352.77,0
15517,38,High,3,10.2,11,1,0,Credit Card,19,Web,8,576.95,0
15518,45,Medium,5,11.0,11,0,4,Credit Card,2,iOS,8,687.97,0
15519,50,Low,5,8.0,8,1,9,Wallet,45,iOS,2,408.59,1
15520,23,Low,8,6.0,11,0,0,UPI,38,Android,3,415.83,1
15521,58,Low,10,4.6,10,0,4,Wallet,31,Android,1,556.08,1
15522,32,Medium,10,7.1,2,0,3,Wallet,15,iOS,5,879.11,0
15523,61,High,4,7.3,12,0,9,UPI,26,Android,10,545.65,0
15524,20,Medium,1,7.3,4,0,7,UPI,10,iOS,5,246.34,0
15525,60,High,11,4.5,5,0,1,Credit Card,45,Android,4,1262.01,1
15526,64,High,5,9.1,5,1,6,UPI,36,Android,9,521.6,0
15527,52,High,1,8.3,4,1,7,Credit Card,27,Android,3,383.0,0
15528,31,High,3,7.2,13,0,4,UPI,11,iOS,8,413.31,0
15529,19,Medium,6,8.0,1,0,2,Debit Card,11,Android,10,589.82,0
15530,46,High,1,9.6,10,1,5,Wallet,13,Android,4,520.05,0
15531,21,Medium,10,9.7,9,0,0,Credit Card,43,iOS,10,651.85,0
15532,43,Medium,3,11.8,2,1,2,Debit Card,9,iOS,7,284.58,0
15533,29,Medium,7,11.8,5,1,8,Credit Card,16,Android,3,578.28,1
15534,19,Medium,2,9.5,8,1,9,UPI,17,Web,6,441.48,0
15535,34,Medium,6,7.5,14,0,4,Debit Card,41,iOS,1,430.09,0
15536,52,Medium,7,6.1,9,0,5,UPI,37,Android,7,610.72,0
15537,27,Low,12,10.6,7,0,8,Wallet,1,Android,3,520.94,1
15538,65,Low,12,4.5,7,0,1,Wallet,2,Web,4,616.19,1
15539,39,Medium,2,8.3,7,1,6,Credit Card,19,iOS,4,361.69,0
15540,58,High,11,5.2,12,1,5,Debit Card,30,Android,6,1189.53,0
15541,60,Medium,11,10.9,10,1,8,Credit Card,46,Android,9,801.32,1
15542,38,Low,5,10.4,5,0,0,Wallet,8,iOS,5,357.71,0
15543,32,High,10,8.1,12,1,3,Wallet,4,iOS,9,993.29,0
15544,52,High,12,16.7,11,1,2,UPI,17,iOS,6,1468.52,0
15545,65,High,10,5.8,10,0,0,Wallet,8,iOS,1,1104.44,1
15546,38,Medium,1,9.3,13,0,3,Wallet,17,iOS,6,406.16,0
15547,38,Low,3,9.7,13,1,9,Credit Card,18,Android,7,332.94,0
15548,38,Low,1,8.7,2,0,5,UPI,32,iOS,4,167.39,0
15549,61,Medium,12,7.2,4,1,0,Credit Card,40,Android,10,924.99,0
15550,49,Low,3,8.3,14,1,8,Wallet,14,Android,1,288.59,1
15551,22,Low,4,13.3,12,1,4,Credit Card,45,Android,2,286.14,0
15552,56,High,12,8.1,7,0,2,Credit Card,24,iOS,7,1381.36,0
15553,26,Medium,12,10.0,12,0,8,UPI,26,iOS,7,831.54,1
15554,35,Low,5,3.2,2,1,9,Wallet,2,Android,7,368.01,0
15555,38,Low,4,7.6,0,0,0,Credit Card,40,Android,2,267.0,0
15556,25,Medium,4,14.9,11,0,1,Credit Card,43,Android,10,561.22,0
15557,61,Low,9,6.5,13,0,7,Debit Card,4,Android,4,249.41,1
15558,51,Medium,9,6.3,14,0,2,Credit Card,25,Android,10,763.05,0
15559,27,Low,9,13.2,12,1,9,Debit Card,35,Web,6,503.44,1
15560,58,High,11,6.2,13,0,8,Wallet,27,Android,9,1245.76,1
15561,41,High,5,5.8,0,0,4,Credit Card,8,Android,5,648.92,0
15562,57,Medium,11,10.1,6,0,8,Debit Card,26,iOS,9,955.45,0
15563,41,Medium,5,15.1,5,0,0,Credit Card,39,iOS,4,446.91,0
15564,49,Low,2,10.8,4,0,4,UPI,24,Android,8,94.06,0
15565,50,Medium,6,8.2,7,0,3,Wallet,25,iOS,4,575.18,0
15566,55,Medium,2,12.0,7,1,6,Credit Card,20,Android,5,308.36,0
15567,61,Medium,10,7.4,10,0,0,Wallet,42,iOS,10,845.06,0
15568,51,Low,5,6.5,0,0,2,UPI,5,Android,7,427.47,0
15569,28,Low,11,12.5,6,1,4,Wallet,6,iOS,6,475.99,0
15570,48,Low,12,12.0,13,1,7,Wallet,35,Android,4,630.87,1
15571,35,Medium,12,6.9,10,0,7,Wallet,29,Android,7,694.51,1
15572,40,Medium,5,11.1,1,0,2,Wallet,40,iOS,7,463.16,0
15573,39,Medium,4,11.9,12,1,4,Wallet,43,Android,3,408.92,0
15574,60,Medium,5,7.5,3,0,8,Debit Card,18,Web,10,528.63,0
15575,35,Low,7,8.5,0,0,1,Debit Card,27,iOS,2,454.78,0
15576,57,High,10,4.4,1,0,6,Wallet,45,Android,10,1079.89,1
15577,64,Medium,2,8.0,12,1,6,Credit Card,46,Android,8,215.51,0
15578,58,Low,1,6.2,9,0,1,Debit Card,10,Web,8,195.82,0
15579,64,Medium,4,7.4,8,0,5,Wallet,43,Android,3,433.34,0
15580,56,Medium,7,4.1,11,0,7,Wallet,17,Android,7,521.59,1
15581,37,Low,1,11.9,0,1,2,Credit Card,41,Android,9,297.65,0
15582,30,Medium,4,11.3,6,0,8,Debit Card,34,Android,9,583.13,0
15583,62,High,6,11.9,3,0,7,Debit Card,3,Android,4,793.77,0
15584,18,Low,6,8.1,6,1,2,UPI,18,iOS,6,377.74,0
15585,21,Medium,1,7.1,14,1,6,Credit Card,16,Android,10,251.33,0
15586,41,Low,7,8.9,13,1,7,Credit Card,2,Android,5,442.95,1
15587,53,High,5,9.1,6,0,0,Credit Card,36,Android,9,704.26,0
15588,53,Low,6,12.5,14,0,2,Credit Card,21,Android,5,454.77,0
15589,62,Low,1,8.6,10,1,9,Credit Card,31,Android,10,44.3,0
15590,19,Medium,7,8.3,12,0,8,Credit Card,17,Android,9,694.64,1
15591,45,Low,4,10.4,9,1,6,Credit Card,19,Android,7,491.37,0
15592,43,Low,3,2.4,14,0,0,Wallet,17,Web,5,188.75,0
15593,40,Low,12,12.5,2,0,4,UPI,32,iOS,2,325.0,0
15594,32,Low,11,10.3,14,1,9,UPI,10,Android,9,456.83,1
15595,53,Low,4,9.4,12,0,2,Debit Card,3,iOS,7,312.0,0
15596,44,High,9,9.9,1,1,1,Wallet,38,iOS,3,1071.24,0
15597,23,High,5,10.8,2,0,0,Credit Card,18,Android,8,698.41,0
15598,52,Medium,12,16.0,14,0,1,Wallet,28,Web,9,918.58,0
15599,56,Medium,5,6.9,14,1,0,UPI,7,Android,3,444.86,0
15600,55,Medium,8,11.5,4,0,5,Credit Card,6,Web,9,611.42,0
15601,52,Medium,7,9.3,12,1,8,Wallet,45,Android,1,690.66,1
15602,53,Medium,3,5.7,7,1,2,Debit Card,10,Web,10,270.75,0
15603,27,Medium,1,11.5,10,0,9,Wallet,2,Android,10,123.35,0
15604,47,Medium,12,9.1,8,1,9,Credit Card,20,Android,5,1034.71,1
15605,58,Medium,11,9.2,3,0,0,Credit Card,35,Android,8,938.26,0
15606,55,Medium,2,8.8,5,1,5,Credit Card,19,Web,7,294.74,0
15607,46,Medium,3,9.5,3,1,5,Wallet,11,Android,4,449.33,0
15608,60,High,11,10.7,14,1,1,Wallet,42,Android,1,1296.99,1
15609,56,Medium,1,6.8,13,0,3,Wallet,36,Android,1,520.95,0
15610,21,High,1,7.9,13,0,4,Credit Card,6,Android,7,276.67,0
15611,22,Medium,8,11.3,13,1,5,UPI,23,Android,6,896.16,0
15612,21,Low,8,5.2,8,0,5,Wallet,11,iOS,5,468.74,0
15613,53,Medium,2,11.3,4,1,1,UPI,35,iOS,7,229.16,0
15614,62,Medium,8,8.1,1,0,4,Credit Card,29,Android,6,643.67,0
15615,33,Medium,11,11.3,0,0,4,Credit Card,29,Android,3,824.84,0
15616,42,Medium,2,9.8,4,1,9,Credit Card,16,Android,2,301.9,0
15617,31,Low,11,6.8,14,1,1,Credit Card,33,Android,10,511.44,0
15618,28,High,5,6.8,7,0,6,Debit Card,17,Android,1,635.93,0
15619,46,High,1,6.1,14,0,9,Credit Card,35,Android,9,298.54,0
15620,51,Medium,9,4.7,10,0,1,Wallet,42,Web,9,836.0,1
15621,39,Low,4,8.5,10,0,0,UPI,37,Android,2,275.32,0
15622,31,High,10,8.8,13,1,5,Credit Card,19,Android,7,1093.64,0
15623,41,Medium,11,10.0,12,0,0,Credit Card,20,Web,8,1021.39,0
15624,56,Medium,2,7.3,5,0,3,Debit Card,5,Android,2,468.76,0
15625,43,Medium,1,10.0,10,0,3,Credit Card,3,Android,10,238.66,0
15626,60,Medium,6,11.5,11,1,5,Wallet,7,iOS,2,657.05,0
15627,53,Low,11,13.8,6,0,4,Wallet,47,Android,3,574.13,0
15628,56,Medium,8,5.6,8,0,3,Debit Card,25,Android,7,672.61,0
15629,33,Medium,4,12.1,3,1,5,Credit Card,30,Android,10,446.86,0
15630,55,Medium,1,9.4,4,1,9,Wallet,43,iOS,8,229.61,0
15631,49,Low,1,9.1,8,0,4,UPI,16,Web,7,175.54,0
15632,23,Low,6,7.2,2,0,6,Wallet,9,Android,3,406.88,0
15633,51,Low,2,11.8,0,0,4,Debit Card,21,iOS,8,354.94,0
15634,25,Low,5,9.1,7,0,8,Wallet,44,Android,1,477.02,0
15635,47,Low,2,4.6,8,0,2,Wallet,12,Android,6,323.04,0
15636,44,Medium,9,3.1,10,0,1,Credit Card,14,Web,9,760.23,1
15637,24,Low,2,8.5,13,1,0,Credit Card,39,Android,7,147.19,0
15638,44,Low,5,9.8,9,0,4,Wallet,2,Android,2,540.29,0
15639,42,Medium,4,6.3,10,1,7,UPI,28,Android,1,539.09,1
15640,63,Low,11,7.3,11,1,8,UPI,24,Android,8,561.69,1
15641,58,Medium,1,11.4,13,1,2,UPI,19,iOS,3,87.78,0
15642,32,Medium,10,7.4,14,1,6,Credit Card,14,iOS,5,624.42,1
15643,42,Low,9,9.8,9,1,3,Wallet,19,Android,5,484.81,0
15644,39,Low,3,6.8,3,0,6,Wallet,38,Android,9,197.53,0
15645,35,Medium,10,11.8,12,0,4,Wallet,46,iOS,8,591.68,0
15646,29,Low,8,9.3,11,1,5,UPI,23,Android,2,344.13,1
15647,40,High,4,8.7,5,0,7,UPI,46,Android,2,610.48,0
15648,62,Medium,11,12.5,6,0,9,Debit Card,16,Android,5,813.5,0
15649,56,Low,9,4.0,6,1,9,Debit Card,7,Android,5,463.26,1
15650,42,Medium,5,10.3,7,0,8,Credit Card,17,iOS,7,486.03,0
15651,27,Medium,2,3.7,5,0,7,UPI,30,Android,8,572.28,0
15652,47,Low,8,8.7,6,0,5,Wallet,8,Android,4,484.73,0
15653,27,Low,4,8.6,13,1,4,UPI,38,Android,3,450.83,0
15654,51,Medium,2,9.5,14,1,3,Credit Card,39,Android,4,216.39,0
15655,63,High,6,3.3,8,1,1,UPI,11,iOS,3,849.18,1
